"","company","company_location","review_date","country_of_bean_origin","specific_bean_origin_or_bar_name","cocoa_percent","rating","counts_of_ingredients","bean","cocoa_butter","vanila","lecithin","salt","sugar","sweetener_without_sugar","first_taste","second_taste","third_taste"
"805","Fossa","Singapore",2018,"Bolivia","Alto Beni",70,3,2,"1","0","0","0","0","1","0","nuts","sour milk",NA
"806","Fossa","Singapore",2018,"Indonesia","Pak Eddy Farm, Yogyakarta Region",70,3,2,"1","0","0","0","0","1","0","sandy","powdery","late sour"
"807","Fossa","Singapore",2018,"Dominican republic","Oko Caribe",72,2.75,2,"1","0","0","0","0","1","0","coffee","acidic","astringent"
"808","Fossa","Singapore",2019,"Madagascar","Ottange Farm, Mava Plantation, Sambirano",70,3.5,2,"1","0","0","0","0","1","0","roasted nuts","citrus","creamy"
"809","Fossa","Singapore",2019,"Mexico","Finca La Rioja E., Cacahoatan, Chiapas, microlot",70,3,2,"1","0","0","0","0","1","0","sticky","dried sour fruit","roasty"
"810","Foundry","New zealand",2019,"Ecuador","Camino Verde, 2017 h., batch EC019",70,3.75,2,"1","0","0","0","0","1","0","floral","orange","cocoa"
"811","Foundry","New zealand",2019,"Peru","Ucayali, 2017 h., batch PU024",70,3.75,2,"1","0","0","0","0","1","0","fig","mild anise",NA
"812","Foundry","New zealand",2019,"Tanzania","Kilombero Valley, 2017 h., batch TK020",70,3.25,2,"1","0","0","0","0","1","0","nutty","bland","late sour"
"813","Foundry","New zealand",2019,"Papua new guinea","Kulkul P., Karkar Island, 2018 h., batch PK019",70,3,2,"1","0","0","0","0","1","0","off","tropical","vegetal"
"814","Foundry","New zealand",2019,"Bolivia","Alto Beni, 2017 h.",70,3,2,"1","0","0","0","0","1","0","honey","mild floral","mild off"
"815","Foundry","New zealand",2019,"Vanuatu","Masidau Farm, batch VM021",70,3,2,"1","0","0","0","0","1","0","fruit","smokey","mocha"
"816","Foundry","New zealand",2019,"Colombia","Tumaco, 2017 h., batch U022",70,3,2,"1","0","0","0","0","1","0","dirty","roasty","acidic"
"817","Franceschi","Venezuela",2012,"Venezuela","Canoabo",70,3.75,3,"1","1","0","0","0","1","0","nutty","dried fruit",NA
"818","Franceschi","Venezuela",2012,"Venezuela","Sur del Lago",60,3.5,3,"1","1","0","0","0","1","0","grits","hazelnut","rum"
"819","Franceschi","Venezuela",2014,"Venezuela","Ocumare, batch 210414",70,3.75,3,"1","1","0","0","0","1","0","caramel","dairy",NA
"820","Franceschi","Venezuela",2014,"Venezuela","Choroni, batch 210414",70,3.5,3,"1","1","0","0","0","1","0","intense","tobacco","nuts"
"821","Franceschi","Venezuela",2018,"Venezuela","Cuyagua, batch 4, lot DC2.3",72,3.5,2,"1","0","0","0","0","1","0","nutty",NA,NA
"822","Franceschi","Venezuela",2018,"Venezuela","Carenero, Miranda",70,3.25,3,"1","1","0","0","0","1","0","dried fruit","large grits",NA
"823","Franceschi","Venezuela",2018,"Venezuela","Sur del Lago, Zulia",70,3,3,"1","1","0","0","0","1","0","large grits",NA,NA
"824","Franceschi","Venezuela",2018,"Venezuela","Chuao, batch 4, Lot DH17",85,3,2,"1","0","0","0","0","1","0","sl. dry","gritty","fruity"
"825","Franceschi","Venezuela",2018,"Venezuela","Rio Caribe",60,2.5,4,"1","1","0","1","0","1","0","large grits","sweet",NA
"826","Frederic Blondeel","Belgium",2014,"Ghana","Ghana",60,3.5,4,"1","1","0","1","0","1","0","coarse","hazelnut","peanut"
"827","Frederic Blondeel","Belgium",2014,"Madagascar","Madagascar",65,3.5,4,"1","1","0","1","0","1","0","banana",NA,NA
"828","Frederic Blondeel","Belgium",2015,"Costa rica","Costa Rica",70,3.5,4,"1","1","0","1","0","1","0","few grits","spicy","cocoa"
"829","Frederic Blondeel","Belgium",2015,"Peru","Peru Brutus",75,3.5,4,"1","1","0","1","0","1","0","very coarse","intense","spice"
"830","Frederic Blondeel","Belgium",2015,"Vietnam","Vietnam",80,3,4,"1","1","0","1","0","1","0","intense","bitter","off notes"
"831","French Broad","U.S.A",2011,"Peru","Maranon Canyon, Fortunato No. 4",70,3.5,2,"1","0","0","0","0","1","0","coarse","perfume","heavy roast"
"832","French Broad","U.S.A",2011,"Dominican republic","La Red",65,3.5,2,"1","0","0","0","0","1","0","choco covered strawberry",NA,NA
"833","French Broad","U.S.A",2012,"Peru","Palo Blanco, Chulucanas, b. 120725A",66,3.5,2,"1","0","0","0","0","0","1","olive","rum",NA
"834","French Broad","U.S.A",2012,"Peru","Tumbes Coop, batch 120724M",70,2.5,2,"1","0","0","0","0","1","0","fruit","cough medicine",NA
"835","French Broad","U.S.A",2012,"Peru","Palo Blanco w/ panela, Chulucanas, b. 120725A",81,2,2,"1","0","0","0","0","0","1","sandpaper","some fruit","bitter"
"836","French Broad","U.S.A",2013,"Peru","Palo Blanco, Chulucanas",66,3.5,2,"1","0","0","0","0","1","0","spice","citrus","sweet"
"837","French Broad","U.S.A",2014,"Nicaragua","Matagalpa",68,3.25,2,"1","0","0","0","0","1","0","sweet","tobacco",NA
"838","French Broad","U.S.A",2014,"Costa rica","San Andres",80,3,2,"1","0","0","0","0","1","0","mild bitter","roasty","red berry"
"839","French Broad","U.S.A",2015,"Guatemala","Guatemala",73,3.5,2,"1","0","0","0","0","1","0","roasty","grapes","rich brownie"
"840","French Broad","U.S.A",2017,"Peru","Norandino, batch 161208",70,3.5,2,"1","0","0","0","0","1","0","slight dry","citrus","grapefruit"
"841","French Broad","U.S.A",2019,"India","Animalai, batch 1063",71,3.25,3,"1","1","0","0","0","1","0","tea","spicy","sweet"
"842","Fresco","U.S.A",2009,"Venezuela","Carenero Superior, #203, MR, SC",65,3.5,3,"1","1","0","0","0","1","0","complex","mild licorice","spice"
"843","Fresco","U.S.A",2009,"Jamaica","Jamaica, #205, DR, MC",70,3.25,3,"1","1","0","0","0","1","0","creamy","roasty","tobacco"
"844","Fresco","U.S.A",2009,"Jamaica","Jamaica, #206, DR, LC",70,3,3,"1","1","0","0","0","1","0","creamy","simple","nutty"
"845","Fresco","U.S.A",2009,"Jamaica","Jamaica, #204, DR, SC",80,2.75,3,"1","1","0","0","0","1","0","slightly burnt","earthy",NA
"846","Fresco","U.S.A",2011,"Venezuela","Chuao, #217, DR, MC, batch 11-021",70,4,3,"1","1","0","0","0","1","0","tart","roasted cocoa",NA
"847","Fresco","U.S.A",2011,"Dominican republic","Conacado, #212, LR, SC",72,3.5,3,"1","1","0","0","0","1","0","red berry","some roasty notes",NA
"848","Fresco","U.S.A",2011,"Jamaica","Jamaica, #210, DR, MC",70,3.5,3,"1","1","0","0","0","1","0","woody","grassy","long"
"849","Fresco","U.S.A",2011,"Jamaica","Jamaica, #209, DR, SC",70,3.25,3,"1","1","0","0","0","1","0","grassy","brownie","astringent"
"850","Fresco","U.S.A",2011,"Dominican republic","Conacado, #213, DR, -C",72,3.25,3,"1","1","0","0","0","1","0","spicy","cocoa",NA
"851","Fresco","U.S.A",2011,"Venezuela","Chuao, #218, MR, MC, batch 11-020",76,3.25,3,"1","1","0","0","0","1","0","bready","nutty","earthy"
"852","Fresco","U.S.A",2011,"Madagascar","Sambirano Valley, #215, MR, MC",74,3,3,"1","1","0","0","0","1","0","sandy","cocoa","red fruit"
"853","Fresco","U.S.A",2011,"Ghana","Ghana, #211, MR, MC",74,2.75,3,"1","1","0","0","0","1","0","mild bitter","mild cocoa","roasty"
"854","Fresco","U.S.A",2011,"Madagascar","Sambirano Valley, #214, LR, MC",74,2.75,3,"1","1","0","0","0","1","0","woody","red fruit","sour"
"855","Fresco","U.S.A",2012,"Madagascar","Sambirano Valley, #216, MR, LC",74,4,3,"1","1","0","0","0","1","0","caramel","nuts","dried fruit"
"856","Fresco","U.S.A",2012,"Papua new guinea","Markham Valley, #220, MR, MC",69,4,2,"1","0","0","0","0","1","0","tart","red berry","smoke"
"857","Fresco","U.S.A",2012,"Papua new guinea","Markham Valley, #219, LR, MC",69,3.5,2,"1","0","0","0","0","1","0","mild smoke and fruit",NA,NA
"858","Fresco","U.S.A",2012,"Papua new guinea","Markham Valley, #221, DR, MC",69,3.5,2,"1","0","0","0","0","1","0","smoke","fruit","sour"
"859","Fresco","U.S.A",2012,"Papua new guinea","Markham Valley, #222, LR, 0C",69,3,2,"1","0","0","0","0","1","0","sandy","smoke","red berry"
"860","Fresco","U.S.A",2013,"Peru","Bellavista Coop, #225, LR, MC, CG Exclusive",70,4,3,"1","1","0","0","0","1","0","chocolate covered banana",NA,NA
"861","Fresco","U.S.A",2013,"Dominican republic","Conacado, #224, MR, MC, batch 13-061",72,3.75,3,"1","1","0","0","0","1","0","blackberries","caramel","roasty"
"862","Fresco","U.S.A",2013,"Peru","San Martin, Bellavista Coop, #226, DR, MC",70,3.75,3,"1","1","0","0","0","1","0","cocoa and fresh grapes",NA,NA
"863","Fresco","U.S.A",2013,"Dominican republic","Conacado, #223, MR, SC, batch 13-051",72,3.25,3,"1","1","0","0","0","1","0","mildly burnt caramel",NA,NA
"864","Fresco","U.S.A",2014,"Peru","Maranon, #227, LR, MC",70,3.5,3,"1","1","0","0","0","1","0","orange","mellow but flavorful",NA
"865","Fresco","U.S.A",2014,"Peru","Maranon, #229, MR, LC",70,3.5,3,"1","1","0","0","0","1","0","fruity","floral","caramel"
"866","Fresco","U.S.A",2014,"Peru","Maranon, #230, DR, LC",70,3.5,3,"1","1","0","0","0","1","0","slow develop","caramel","roasty"
"867","Fresco","U.S.A",2014,"Peru","Maranon, #228, MR, SC",70,3,3,"1","1","0","0","0","1","0","light color","leathery flavor",NA
"868","Fresco","U.S.A",2017,"Guatemala","Polochic Valley, MR, LC, batch 17-189",70,3.75,3,"1","1","0","0","0","1","0","long lasting","fruit","spicy"
"869","Fresco","U.S.A",2017,"Guatemala","Polochic Valley, LR, LC, batch 17-203",70,3.5,3,"1","1","0","0","0","1","0","rich cocoa","mild","fatty"
"870","Fresco","U.S.A",2017,"Guatemala","Polochic Valley, DR, LC, batch 17-201",70,3.5,3,"1","1","0","0","0","1","0","rich cocoa","nuts",NA
"871","Fresco","U.S.A",2018,"Venezuela","Carupano Pintao",72,3.5,3,"1","1","0","0","0","1","0","complex","nuts","spice"
"872","Fresco","U.S.A",2018,"Venezuela","Chuao, MR, SC, batch 18-224",72,3.25,3,"1","1","0","0","0","1","0","roasty","mild fatty",NA
"873","Fresh Coast","U.S.A",2017,"Tanzania","Kokoa Kamili, Kilombero District",70,3.75,2,"1","0","0","0","0","1","0","creamy","simple","strong choco"
"874","Fresh Coast","U.S.A",2017,"Brazil","Fazenda Camboa, Bahia",70,3.5,2,"1","0","0","0","0","1","0","creamy","fragrant",NA
"875","Fresh Coast aka Just Good Choc.","U.S.A",2014,"Peru","Peru",70,4,2,"1","0","0","0","0","1","0","banana","yogurt","cocoa"
"876","Fresh Coast aka Just Good Choc.","U.S.A",2014,"Belize","Belize",70,3.5,2,"1","0","0","0","0","1","0","spice","fatty","mild cocoa"
"877","Fresh Coast aka Just Good Choc.","U.S.A",2014,"Madagascar","Madagascar",70,3.5,2,"1","0","0","0","0","1","0","strong fruit","ham","deep cocoa"
"878","Friis Holm","Denmark",2016,"Nicaragua","Rugoso, Bad Fermentation",70,3.5,2,"1","0","0","0","0","1","0","vegetal","herbs","raw"
"879","Friis Holm","Denmark",2017,"Nicaragua","Barba",70,3.75,3,"1","1","0","0","0","1","0","creamy","black pepper","nut"
"880","Friis Holm","Denmark",2018,"Guatemala","Indio Rojo",70,4,3,"1","1","0","0","0","1","0","honey","deep cocoa",NA
"881","Friis Holm","Denmark",2018,"Nicaragua","Rugoso, Bad Fermentation",70,4,3,"1","1","0","0","0","1","0","banana","dairy","cocoa"
"882","Friis Holm","Denmark",2018,"Nicaragua","Johe",70,3.75,3,"1","1","0","0","0","1","0","strong cocoa","orange citrus",NA
"883","Friis Holm","Denmark",2018,"Nicaragua","Medagla",70,3.75,3,"1","1","0","0","0","1","0","cocoa","savory",NA
"884","Friis Holm","Denmark",2018,"Nicaragua","Nicaliso",70,3.75,3,"1","1","0","0","0","1","0","black pepper","high astringency",NA
"885","Friis Holm","Denmark",2018,"Nicaragua","O'Payo, Wasalala Co-op",68,3.5,3,"1","1","0","0","0","1","0","unique flavor","floral-spice mix",NA
"886","Friis Holm","Denmark",2018,"Nicaragua","Chuno, 3x turned",70,3.5,3,"1","1","0","0","0","1","0","delicate","balanced",NA
"887","Friis Holm","Denmark",2018,"Nicaragua","La Dalia, Lazy Growers Blend",70,3.25,3,"1","1","0","0","0","1","0","woody","grassy","spicy"
"888","Friis Holm","Denmark",2018,"Nicaragua","Rugoso",70,3.25,3,"1","1","0","0","0","1","0","high acidity","grassy",NA
"889","Friis Holm","Denmark",2018,"Nicaragua","La Dalia, Lazy Growers Blend",60,3,3,"1","1","0","0","0","1","0","sweet","metallic",NA
"890","Friis Holm","Denmark",2018,"Nicaragua","Chuno, 2x turned",70,3,3,"1","1","0","0","0","1","0","floral","sticky",NA
"891","Friis Holm (Bonnat)","Denmark",2011,"Nicaragua","Chuno, Xoco",70,3.5,3,"1","1","0","0","0","1","0","tobacco","woody","wild berry"
"892","Friis Holm (Bonnat)","Denmark",2011,"Nicaragua","Nicaliso, Xoco",70,3.5,3,"1","1","0","0","0","1","0","roasty","fatty","woody"
"893","Friis Holm (Bonnat)","Denmark",2011,"Nicaragua","Johe, Xoco",70,3.25,3,"1","1","0","0","0","1","0","fatty","leathery","earthy"
"894","Friis Holm (Bonnat)","Denmark",2012,"Nicaragua","Rugoso, Xoco",70,3.75,3,"1","1","0","0","0","1","0","oily","gritty","savory"
"895","Friis Holm (Bonnat)","Denmark",2012,"Nicaragua","Chuno, triple turned, Xoco",70,3.25,3,"1","1","0","0","0","1","0","intense olive","citrus","vegetal"
"896","Friis Holm (Bonnat)","Denmark",2012,"Honduras","Red Mayan, Xoco",70,3.25,3,"1","1","0","0","0","1","0","spicy","earthy",NA
"897","Friis Holm (Bonnat)","Denmark",2012,"Nicaragua","Chuno, double turned, Xoco",70,3.25,3,"1","1","0","0","0","1","0","oily","fatty","bold olive"
"898","Friis Holm (Bonnat)","Denmark",2013,"Nicaragua","Medagla, Xoco",70,3.5,3,"1","1","0","0","0","1","0","baked bread",NA,NA
"899","Friis Holm (Bonnat)","Denmark",2013,"Nicaragua","Barba, Xoco",70,3.25,3,"1","1","0","0","0","1","0","oily","burnt black pepper",NA
"900","Friis Holm (Bonnat)","Denmark",2014,"Nicaragua","La Dalia",70,3.5,3,"1","1","0","0","0","1","0","mild fatty","nutty","roasty"
"901","Friis Holm (Bonnat)","Denmark",2015,"Nicaragua","La Dalia",85,3.25,3,"1","1","0","0","0","1","0","oily","spicy","sour"
"902","Friis Holm (Bonnat)","Denmark",2015,"Nicaragua","La Dalia",60,3,3,"1","1","0","0","0","1","0","oily","sweet","dairy"
"903","Fruition","U.S.A",2011,"Costa rica","Signature Blend",66,3.25,3,"1","1","0","0","0","1","0","cocoa","spicy","sweet"
"904","Fruition","U.S.A",2011,"Costa rica","Costa Rica",70,3,3,"1","1","0","0","0","1","0","fatty","sweet","vanilla"
"905","Fruition","U.S.A",2012,"Peru","Peru",70,2.5,3,"1","1","0","0","0","1","0","oily","tart","chlorine"
"906","Fruition","U.S.A",2013,"Dominican republic","La Red",70,3.75,3,"1","1","0","0","0","1","0","dried fruit","intense",NA
"907","Fruition","U.S.A",2013,"Ecuador","Camino Verde",75,3,3,"1","1","0","0","0","1","0","sandy","sweet","molasses"
"908","Fruition","U.S.A",2014,"Trinidad","Gran Couva",70,3.75,3,"1","1","0","0","0","1","0","delicate","hebs","choco"
"909","Fruition","U.S.A",2014,"Peru","Maranon",76,3,3,"1","1","0","0","0","1","0","acidic","undefined","brownie"
"910","Fruition","U.S.A",2016,"Costa rica","Coto Brus, Heirloom, Batch 1",74,4,2,"1","0","0","0","0","1","0","oily","dried fruit","leather"
"911","Fruition","U.S.A",2016,"Bolivia","Wild Bolivian, Batch 2",74,3.75,2,"1","0","0","0","0","1","0","oily","tropical",NA
"912","Fruition","U.S.A",2019,"Madagascar","Sambirano, Akessons, batch 1",74,3.75,2,"1","0","0","0","0","1","0","balanced","fruit","nut"
"913","Fruition","U.S.A",2019,"Colombia","Tumaco, batch 2",85,3.5,2,"1","0","0","0","0","1","0","black current","bitter","astringent"
"914","Fu Wan","Taiwan",2018,"Venezuela","Chuao",70,3.5,3,"1","1","0","0","0","1","0","dried fruit","cocoa",NA
"915","Fu Wan","Taiwan",2018,"Madagascar","Madagascar",70,3,2,"1","0","0","0","0","1","0","grainy texture","sour","hammy"
"916","Fu Wan","Taiwan",2018,"Tanzania","Tanzania",70,3,2,"1","0","0","0","0","1","0","accessible","sweet","sandy"
"917","Fu Wan","Taiwan",2018,"Taiwan","Taiwan, #1",70,2.5,3,"1","1","0","0","0","1","0","cheesy off flavor",NA,NA
"918","Garden Island","U.S.A",2014,"U.s.a.","Kaua'i Island, Alea Estate +world",85,2.5,3,"1","0","1","0","0","1","0","gritty","ambiguous",NA
"919","Georgia Ramon","Germany",2015,"Ghana","ABOCFA Coop",70,4,4,"1","1","0","1","0","1","0","cocoa and coconut",NA,NA
"920","Georgia Ramon","Germany",2015,"Dominican republic","Conacado Coop",70,3.5,4,"1","1","0","1","0","1","0","sticky","spice","roasty"
"921","Georgia Ramon","Germany",2015,"Dominican republic","Conacado Coop",80,3.5,4,"1","1","0","1","0","1","0","deep cocoa","fruit","spice"
"922","Georgia Ramon","Germany",2015,"Madagascar","Akesson P.",75,3.5,4,"1","1","0","1","0","1","0","red fruit","tart","fat"
"923","Georgia Ramon","Germany",2015,"Madagascar","Akesson P.",65,3.25,4,"1","1","0","1","0","1","0","sandy","sweet","candy tart"
"924","Georgia Ramon","Germany",2017,"St. lucia","Rabot Estate, Island Growers",77,3.5,3,"1","1","0","0","0","1","0","chewy","woody","rustic"
"925","Georgia Ramon","Germany",2017,"Venezuela","Porcelana, La Orquidea, Santa Barbara, Zulia",75,3.5,3,"1","1","0","0","0","1","0","fatty","creamy","roasty"
"926","Georgia Ramon","Germany",2018,"Guatemala","Cahabon E.",72,2.75,3,"1","1","0","0","0","1","0","dry","grainy","spicy"
"927","Georgia Ramon","Germany",2019,"Venezuela","Chuao",75,2.75,3,"1","1","0","0","0","1","0","earthy","roasty","strong vanilla"
"928","Glennmade","U.S.A",2015,"Brazil","Bahia",66,3,2,"1","0","0","0","0","1","0","mild woody","black licorice",NA
"929","Glennmade","U.S.A",2016,"Belize","Toledo District, 2015 Harvest",70,3.5,2,"1","0","0","0","0","1","0","mild strawberry","cocoa",NA
"930","Gonzales","U.S.A",2018,"Venezuela","Chuao",70,3,2,"1","0","0","0","0","1","0","poor texture","earthy",NA
"931","Goodnow","U.S.A",2019,"Costa rica","Coto Brus",73,3,3,"1","1","0","0","0","1","0","floral","rubbery","woody"
"932","Goodnow","U.S.A",2019,"Colombia","Boyaca",73,2.5,3,"1","1","0","0","0","1","0","acidic","mildly burnt","metallic"
"933","Goodnow Farms","U.S.A",2016,"Guatemala","Asochivite, batch 1005",77,3.25,3,"1","1","0","0","0","1","0","sweet edge","bright fruit","sour"
"934","Goodnow Farms","U.S.A",2016,"Nicaragua","El Carmen, batch 1003",77,3.25,3,"1","1","0","0","0","1","0","mild molasses","rich","gateway"
"935","Goodnow Farms","U.S.A",2016,"Mexico","Almendra Blanca, batch 1004",77,2.75,3,"1","1","0","0","0","1","0","sour off flavor","nutty","earthy"
"936","Goodnow Farms","U.S.A",2017,"Peru","Ucayali, batch 1041",70,3.25,3,"1","1","0","0","0","1","0","creamy","fig",NA
"937","Gotham","U.S.A",2018,"Belize","Maya Mtn",70,2.75,2,"1","0","0","0","0","1","0","fruit","tart","rubber"
"938","Grand Place","Vietnam",2011,"Vietnam","Ben Tre, Dong Nai",72,3,5,"1","1","1","1","0","1","0","fatty","vanilla","dairy"
"939","Green & Black's (ICAM)","U.k.",2006,"Blend","Dark",70,2.5,5,"1","1","1","1","0","1","0","mildly rich","basic","roasty"
"940","Green Bean to Bar","Japan",2016,"Madagascar","Madagascar",70,3.5,2,"1","0","0","0","0","1","0","rich","coffee","cherry"
"941","Green Bean to Bar","Japan",2019,"Peru","Nativo Blanco",73,2.5,2,"1","0","0","0","0","1","0","sour grapes","pungent","ashey"
"942","Grenada Chocolate Co.","Grenada",2008,"Grenada","Grenada",71,2.5,5,"1","1","1","1","0","1","0","very sour","grassy","fatty"
"943","Grenada Chocolate Co.","Grenada",2009,"Grenada","Grenada",60,2.75,5,"1","1","1","1","0","1","0","very sweet","coffee","mild sour"
"944","Grenada Chocolate Co.","Grenada",2010,"Grenada","Grenada",82,3.25,5,"1","1","1","1","0","1","0","chunky","muted","mild bitter"
"945","Guido Castagna","Italy",2009,"Blend","Ven, Trinidad, Ecuador, prototype",64,3.25,4,"1","1","0","1","0","1","0","mild nutty","spicy","brownie"
"946","Guido Castagna","Italy",2009,"Ecuador","Arriba, A.S.S., prototype",64,3,4,"1","1","0","1","0","1","0","sl. sweet","nutty","off note"
"947","Guido Castagna","Italy",2009,"Ghana","Ghana, prototype",64,3,4,"1","1","0","1","0","1","0","hot cocoa","very nutty",NA
"948","Guido Castagna","Italy",2009,"Blend","Trinidad & Tobago, prototype",64,3,4,"1","1","0","1","0","1","0","light perfume","mild","sweet"
"949","Guido Castagna","Italy",2009,"Venezuela","Lacri Blend",76,3,4,"1","1","0","1","0","1","0","gritty","roasty","strong coffee"
"950","Guido Castagna","Italy",2018,"Madagascar","Madagascar",70,2.75,4,"1","1","0","1","0","1","0","earthy","chemical or burnt note",NA
"951","Guittard","U.S.A",2006,"Madagascar","Sambirano, Ambanja",65,3.5,5,"1","1","1","1","0","1","0","creamy","sweet","blueberry"
"952","Guittard","U.S.A",2006,"Ecuador","Los Rios, Quevedo",65,3.5,5,"1","1","1","1","0","1","0","creamy","blackberry",NA
"953","Guittard","U.S.A",2006,"Blend","Tsaranta",61,3.5,5,"1","1","1","1","0","1","0","sweet","rich cocoa","mild citrus"
"954","Guittard","U.S.A",2006,"Colombia","Chucuri",65,3,5,"1","1","1","1","0","1","0","creamy","sweet","floral"
